customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add_ons_purchased,add_on_total,year,month,month_name,yearmonth,is_completed,order_revenue,items_per_order
17422,28,Male,Yes,Smartphone,SMP234,5,Cancelled,Credit Card,5698.4,1139.68,5,2024-02-25,Same Day,"Impulse Item, Impulse Item",59.47,2024,2,February,2024-02,0,5698.4,5
17422,28,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3216.5,459.5,7,2024-03-02,Expedited,"Accessory, Accessory, Impulse Item",186.4,2024,3,March,2024-03,0,3216.5,7
17422,28,Male,No,Headphones,HDP456,2,Completed,PayPal,1805.9,361.18,5,2024-09-18,Standard,"Extended Warranty, Extended Warranty",78.81,2024,9,September,2024-09,1,1805.9,5
17425,71,Male,No,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,2024-04-27,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",150.05,2024,4,April,2024-04,1,2528.26,7
17425,71,Male,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-08-23,Same Day,Impulse Item,45.1,2024,8,August,2024-08,1,3611.8,10
17426,66,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,2024-01-30,Standard,"Accessory, Impulse Item",54.54,2024,1,January,2024-01,0,3676.0,8
17429,45,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6743.2,674.32,10,2024-05-21,Standard,Accessory,95.37,2024,5,May,2024-05,1,6743.2,10
17433,63,Female,Yes,Smartwatch,SWT567,3,Completed,PayPal,1838.0,459.5,4,2024-02-26,Standard,"Accessory, Impulse Item, Impulse Item",215.13,2024,2,February,2024-02,1,1838.0,4
17434,19,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3216.5,459.5,7,2024-03-28,Same Day,Impulse Item,66.68,2024,3,March,2024-03,1,3216.5,7
17435,57,Male,No,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,2024-01-04,Standard,Impulse Item,26.99,2024,1,January,2024-01,1,2167.08,6
17435,57,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,2024-06-23,Standard,"Extended Warranty, Accessory, Impulse Item",80.33,2024,6,June,2024-06,0,6291.28,8
17436,64,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3611.8,361.18,10,2024-01-18,Expedited,Accessory,68.11,2024,1,January,2024-01,1,3611.8,10
17438,33,Female,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,2024-03-10,Same Day,None,0.0,2024,3,March,2024-03,1,4045.92,6
17438,33,Female,Yes,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2024-08-11,Same Day,"Extended Warranty, Accessory",159.87,2024,8,August,2024-08,1,361.18,1
17443,27,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-03-06,Same Day,"Impulse Item, Impulse Item",94.29,2024,3,March,2024-03,0,7977.76,7
17444,59,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,2022.96,674.32,3,2024-02-17,Expedited,Extended Warranty,50.65,2024,2,February,2024-02,1,2022.96,3
17445,59,Female,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,2024-07-03,Expedited,None,0.0,2024,7,July,2024-07,1,3145.64,4
17446,53,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,5394.56,674.32,8,2024-07-31,Standard,"Impulse Item, Extended Warranty",117.0,2024,7,July,2024-07,0,5394.56,8
17447,71,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2757.0,459.5,6,2024-03-20,Same Day,Impulse Item,52.57,2024,3,March,2024-03,0,2757.0,6
17448,30,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-01-25,Standard,"Accessory, Impulse Item",67.96,2024,1,January,2024-01,1,2279.36,2
17448,30,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2757.0,459.5,6,2024-03-03,Standard,None,0.0,2024,3,March,2024-03,0,2757.0,6
17448,30,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,4595.0,459.5,10,2024-04-20,Standard,Extended Warranty,79.42,2024,4,April,2024-04,1,4595.0,10
17448,30,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,1348.64,674.32,2,2024-05-30,Expedited,None,0.0,2024,5,May,2024-05,0,1348.64,2
17448,30,Male,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-07-26,Standard,"Impulse Item, Impulse Item, Impulse Item",191.35,2024,7,July,2024-07,1,4720.24,7
17449,48,Female,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,7977.76,1139.68,7,2024-01-19,Same Day,Accessory,76.73,2024,1,January,2024-01,1,7977.76,7
17449,48,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-06-16,Standard,"Impulse Item, Impulse Item, Extended Warranty",233.92,2024,6,June,2024-06,1,3419.04,3
17450,30,Male,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-05-28,Standard,"Accessory, Extended Warranty, Extended Warranty",102.55,2024,5,May,2024-05,1,3419.04,3
17451,34,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,3250.62,361.18,9,2024-02-18,Same Day,Accessory,68.52,2024,2,February,2024-02,0,3250.62,9
17451,34,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-06-27,Expedited,"Accessory, Impulse Item, Accessory",182.6,2024,6,June,2024-06,0,11396.8,10
17453,53,Female,No,Headphones,HDP456,5,Cancelled,PayPal,361.18,361.18,1,2024-06-26,Standard,None,0.0,2024,6,June,2024-06,0,361.18,1
17455,59,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-02-23,Expedited,"Accessory, Accessory, Extended Warranty",199.31,2024,2,February,2024-02,1,3145.64,4
17456,37,Female,No,Laptop,LTP123,3,Completed,Credit Card,674.32,674.32,1,2024-04-27,Same Day,None,0.0,2024,4,April,2024-04,1,674.32,1
17457,37,Female,No,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,2024-03-31,Expedited,"Extended Warranty, Accessory, Extended Warranty",199.67,2024,3,March,2024-03,1,2889.44,8
17460,62,Female,No,Tablet,TBL345,4,Cancelled,PayPal,7864.1,786.41,10,2024-09-08,Standard,None,0.0,2024,9,September,2024-09,0,7864.1,10
17463,31,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,4135.5,459.5,9,2024-02-04,Standard,"Extended Warranty, Accessory, Impulse Item",104.82,2024,2,February,2024-02,0,4135.5,9
17463,31,Female,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-06-26,Standard,"Extended Warranty, Impulse Item",145.62,2024,6,June,2024-06,1,3932.05,5
17464,60,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,4045.92,674.32,6,2024-06-30,Expedited,None,0.0,2024,6,June,2024-06,0,4045.92,6
17465,71,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-01-09,Expedited,None,0.0,2024,1,January,2024-01,1,3932.05,5
17467,53,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,3419.04,1139.68,3,2024-08-12,Expedited,"Impulse Item, Extended Warranty",142.59,2024,8,August,2024-08,1,3419.04,3
17467,53,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,5698.4,1139.68,5,2024-09-08,Standard,Accessory,34.19,2024,9,September,2024-09,0,5698.4,5
17469,32,Male,No,Smartphone,SMP234,3,Completed,PayPal,2279.36,1139.68,2,2024-01-03,Same Day,"Impulse Item, Extended Warranty",143.71,2024,1,January,2024-01,1,2279.36,2
17469,32,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-02-06,Expedited,None,0.0,2024,2,February,2024-02,0,4558.72,4
17469,32,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,2024-03-12,Standard,"Impulse Item, Accessory",83.51,2024,3,March,2024-03,1,2022.96,3
17470,30,Female,No,Tablet,TBL345,3,Completed,PayPal,1572.82,786.41,2,2024-04-28,Expedited,Extended Warranty,44.77,2024,4,April,2024-04,1,1572.82,2
17470,30,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,2024-05-26,Same Day,"Accessory, Impulse Item",78.87,2024,5,May,2024-05,1,786.41,1
17471,69,Female,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-01-17,Standard,None,0.0,2024,1,January,2024-01,1,6838.08,6
17471,69,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-03-22,Standard,"Impulse Item, Impulse Item, Accessory",72.41,2024,3,March,2024-03,0,6838.08,6
17471,69,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-06-09,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",215.47,2024,6,June,2024-06,1,786.41,1
17472,66,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,1348.64,674.32,2,2024-07-18,Standard,None,0.0,2024,7,July,2024-07,0,1348.64,2
17474,32,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3216.5,459.5,7,2024-02-25,Same Day,None,0.0,2024,2,February,2024-02,1,3216.5,7
17474,32,Male,No,Smartphone,SMP234,2,Completed,PayPal,11396.8,1139.68,10,2024-07-25,Standard,"Impulse Item, Accessory, Extended Warranty",75.31,2024,7,July,2024-07,1,11396.8,10
17475,43,Female,No,Laptop,LTP123,4,Completed,PayPal,1348.64,674.32,2,2024-06-19,Same Day,"Extended Warranty, Accessory",64.17,2024,6,June,2024-06,1,1348.64,2
17476,54,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,2024-01-27,Standard,"Impulse Item, Extended Warranty, Impulse Item",151.84,2024,1,January,2024-01,1,5394.56,8
17476,54,Female,No,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,2024-03-27,Same Day,"Extended Warranty, Impulse Item",132.98,2024,3,March,2024-03,1,4045.92,6
17476,54,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,2024-06-19,Standard,"Impulse Item, Impulse Item",147.02,2024,6,June,2024-06,1,6291.28,8
17479,38,Male,No,Smartphone,SMP234,1,Completed,Credit Card,4558.72,1139.68,4,2024-02-11,Same Day,"Extended Warranty, Impulse Item, Impulse Item",90.62,2024,2,February,2024-02,1,4558.72,4
17480,49,Female,Yes,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,2024-01-08,Standard,Impulse Item,90.99,2024,1,January,2024-01,0,5504.87,7
17480,49,Female,No,Headphones,HDP456,5,Completed,Credit Card,722.36,361.18,2,2024-04-09,Expedited,None,0.0,2024,4,April,2024-04,1,722.36,2
17480,49,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,2359.23,786.41,3,2024-04-23,Standard,"Impulse Item, Impulse Item",193.9,2024,4,April,2024-04,0,2359.23,3
17481,37,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-09-03,Expedited,"Accessory, Extended Warranty",80.65,2024,9,September,2024-09,1,4135.5,9
17482,71,Female,No,Tablet,TBL345,2,Cancelled,PayPal,7077.69,786.41,9,2024-09-12,Same Day,"Impulse Item, Extended Warranty, Accessory",123.06,2024,9,September,2024-09,0,7077.69,9
17483,25,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,2024-05-29,Same Day,"Extended Warranty, Extended Warranty, Accessory",228.77,2024,5,May,2024-05,0,3371.6,5
17484,42,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,2024-08-14,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",136.69,2024,8,August,2024-08,1,3145.64,4
17485,66,Male,No,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-07-23,Standard,None,0.0,2024,7,July,2024-07,1,11396.8,10
17486,80,Male,No,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-08-04,Expedited,None,0.0,2024,8,August,2024-08,1,10257.12,9
17487,76,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,2024-03-20,Same Day,"Impulse Item, Extended Warranty",57.28,2024,3,March,2024-03,1,4135.5,9
17487,76,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-06-14,Standard,"Extended Warranty, Accessory",129.5,2024,6,June,2024-06,1,3145.64,4
17488,50,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,2024-06-21,Expedited,"Extended Warranty, Accessory, Extended Warranty",147.1,2024,6,June,2024-06,1,4135.5,9
17489,48,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,7977.76,1139.68,7,2024-01-19,Standard,"Extended Warranty, Extended Warranty",137.44,2024,1,January,2024-01,0,7977.76,7
17489,48,Female,No,Headphones,HDP456,4,Cancelled,PayPal,361.18,361.18,1,2024-07-02,Standard,Extended Warranty,69.56,2024,7,July,2024-07,0,361.18,1
17490,70,Male,No,Tablet,TBL345,3,Cancelled,PayPal,3932.05,786.41,5,2024-05-18,Standard,"Impulse Item, Accessory, Accessory",145.18,2024,5,May,2024-05,0,3932.05,5
17491,76,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-05-03,Expedited,Impulse Item,99.7,2024,5,May,2024-05,0,7977.76,7
17492,42,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-03-21,Standard,"Extended Warranty, Extended Warranty",129.27,2024,3,March,2024-03,1,3145.64,4
17494,29,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-05-27,Same Day,"Accessory, Accessory",83.47,2024,5,May,2024-05,1,2757.0,6
17495,29,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,2024-01-23,Standard,None,0.0,2024,1,January,2024-01,1,459.5,1
17496,21,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,919.0,459.5,2,2024-06-27,Expedited,"Impulse Item, Impulse Item",167.68,2024,6,June,2024-06,0,919.0,2
17496,21,Male,No,Smartwatch,SWT567,2,Completed,PayPal,2757.0,459.5,6,2024-07-10,Expedited,None,0.0,2024,7,July,2024-07,1,2757.0,6
17496,21,Male,No,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-07-23,Same Day,"Impulse Item, Impulse Item",54.16,2024,7,July,2024-07,1,5504.87,7
17497,50,Male,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,2024-01-01,Same Day,"Accessory, Accessory, Impulse Item",109.9,2024,1,January,2024-01,1,6743.2,10
17497,50,Male,No,Smartphone,SMP234,1,Completed,PayPal,1139.68,1139.68,1,2024-02-29,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",120.14,2024,2,February,2024-02,1,1139.68,1
17498,71,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,919.0,459.5,2,2024-04-08,Same Day,"Accessory, Extended Warranty, Impulse Item",140.99,2024,4,April,2024-04,0,919.0,2
17499,20,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2757.0,459.5,6,2024-05-07,Expedited,"Extended Warranty, Extended Warranty",188.83,2024,5,May,2024-05,1,2757.0,6
17504,77,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-05-15,Standard,None,0.0,2024,5,May,2024-05,0,2279.36,2
17504,77,Male,Yes,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-07-23,Standard,None,0.0,2024,7,July,2024-07,1,3250.62,9
17504,77,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,3216.5,459.5,7,2024-08-19,Standard,"Impulse Item, Extended Warranty, Extended Warranty",104.2,2024,8,August,2024-08,0,3216.5,7
17505,37,Male,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-04-28,Standard,"Accessory, Impulse Item, Accessory",215.45,2024,4,April,2024-04,1,1083.54,3
17507,66,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-01-05,Standard,None,0.0,2024,1,January,2024-01,1,2022.96,3
17507,66,Male,No,Laptop,LTP123,1,Completed,PayPal,2022.96,674.32,3,2024-07-20,Standard,None,0.0,2024,7,July,2024-07,1,2022.96,3
17511,73,Male,Yes,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,2024-01-26,Same Day,"Accessory, Impulse Item",161.93,2024,1,January,2024-01,1,2528.26,7
17511,73,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,919.0,459.5,2,2024-04-16,Expedited,Extended Warranty,18.06,2024,4,April,2024-04,0,919.0,2
17511,73,Male,No,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,2024-08-03,Same Day,"Impulse Item, Impulse Item",160.85,2024,8,August,2024-08,1,1348.64,2
17512,64,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,4135.5,459.5,9,2024-05-26,Standard,Accessory,49.84,2024,5,May,2024-05,0,4135.5,9
17513,31,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,919.0,459.5,2,2024-03-23,Standard,None,0.0,2024,3,March,2024-03,0,919.0,2
17514,26,Female,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-04-15,Expedited,None,0.0,2024,4,April,2024-04,1,6743.2,10
17516,55,Male,No,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,2024-01-14,Standard,None,0.0,2024,1,January,2024-01,1,5394.56,8
17516,55,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,2167.08,361.18,6,2024-05-12,Same Day,"Accessory, Impulse Item",38.31,2024,5,May,2024-05,0,2167.08,6
17518,55,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-03-13,Expedited,"Impulse Item, Impulse Item",59.14,2024,3,March,2024-03,1,2889.44,8
17518,55,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,2024-03-26,Same Day,"Accessory, Impulse Item, Accessory",154.85,2024,3,March,2024-03,1,6838.08,6
17519,78,Female,No,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2024-06-29,Expedited,None,0.0,2024,6,June,2024-06,1,5394.56,8
17520,59,Male,No,Tablet,TBL345,4,Completed,Credit Card,4718.46,786.41,6,2024-02-21,Same Day,Accessory,18.87,2024,2,February,2024-02,1,4718.46,6
17521,65,Female,No,Smartwatch,SWT567,5,Completed,PayPal,459.5,459.5,1,2024-07-06,Standard,Extended Warranty,60.77,2024,7,July,2024-07,1,459.5,1
17522,36,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-07-01,Standard,None,0.0,2024,7,July,2024-07,1,3216.5,7
17523,77,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4045.92,674.32,6,2024-06-05,Expedited,Accessory,48.6,2024,6,June,2024-06,0,4045.92,6
17524,39,Female,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,2024-03-12,Standard,None,0.0,2024,3,March,2024-03,1,6068.88,9
17524,39,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2757.0,459.5,6,2024-07-20,Expedited,"Accessory, Impulse Item, Accessory",131.1,2024,7,July,2024-07,0,2757.0,6
17525,71,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,2297.5,459.5,5,2024-02-26,Expedited,"Extended Warranty, Accessory",154.96,2024,2,February,2024-02,0,2297.5,5
17526,68,Female,No,Laptop,LTP123,3,Completed,Credit Card,674.32,674.32,1,2024-01-21,Expedited,None,0.0,2024,1,January,2024-01,1,674.32,1
17526,68,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,786.41,786.41,1,2024-05-05,Standard,Impulse Item,17.31,2024,5,May,2024-05,0,786.41,1
17528,76,Female,No,Smartphone,SMP234,2,Completed,PayPal,11396.8,1139.68,10,2024-02-15,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",163.68,2024,2,February,2024-02,1,11396.8,10
17528,76,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,3932.05,786.41,5,2024-08-04,Expedited,Extended Warranty,47.4,2024,8,August,2024-08,0,3932.05,5
17533,35,Male,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,2024-02-22,Expedited,"Extended Warranty, Accessory, Impulse Item",159.93,2024,2,February,2024-02,1,2167.08,6
17533,35,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,6068.88,674.32,9,2024-07-19,Same Day,None,0.0,2024,7,July,2024-07,1,6068.88,9
17535,22,Male,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-02-12,Same Day,Accessory,57.36,2024,2,February,2024-02,1,3611.8,10
17535,22,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-04-27,Standard,Impulse Item,56.68,2024,4,April,2024-04,0,1348.64,2
17535,22,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,2024-08-10,Standard,"Impulse Item, Accessory",153.53,2024,8,August,2024-08,0,1444.72,4
17535,22,Male,No,Tablet,TBL345,4,Completed,PayPal,3932.05,786.41,5,2024-08-10,Expedited,"Accessory, Extended Warranty, Extended Warranty",145.52,2024,8,August,2024-08,1,3932.05,5
17535,22,Male,No,Smartwatch,SWT567,4,Completed,PayPal,1838.0,459.5,4,2024-08-25,Same Day,Impulse Item,41.37,2024,8,August,2024-08,1,1838.0,4
17536,29,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,2757.0,459.5,6,2024-05-25,Standard,"Impulse Item, Impulse Item",70.0,2024,5,May,2024-05,0,2757.0,6
17536,29,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,4718.46,786.41,6,2024-06-15,Standard,Accessory,45.86,2024,6,June,2024-06,0,4718.46,6
17536,29,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-15,Expedited,"Impulse Item, Extended Warranty",165.13,2024,9,September,2024-09,1,9117.44,8
17537,45,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,2024-03-24,Standard,None,0.0,2024,3,March,2024-03,1,2297.5,5
17537,45,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-06-07,Standard,None,0.0,2024,6,June,2024-06,1,1572.82,2
17537,45,Female,No,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-08-09,Expedited,"Accessory, Accessory",122.1,2024,8,August,2024-08,1,4045.92,6
17537,45,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,2024-08-10,Expedited,Accessory,42.71,2024,8,August,2024-08,0,7077.69,9
17537,45,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,2024-08-24,Standard,None,0.0,2024,8,August,2024-08,1,2697.28,4
17538,24,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,2167.08,361.18,6,2024-04-04,Expedited,"Accessory, Extended Warranty",139.67,2024,4,April,2024-04,0,2167.08,6
17538,24,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-06-14,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",72.61,2024,6,June,2024-06,1,6291.28,8
17539,44,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-09-09,Expedited,"Extended Warranty, Accessory",158.54,2024,9,September,2024-09,1,10257.12,9
17540,22,Male,No,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-06-12,Same Day,Impulse Item,84.62,2024,6,June,2024-06,1,3371.6,5
17540,22,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-07-14,Same Day,None,0.0,2024,7,July,2024-07,1,1572.82,2
17544,18,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3216.5,459.5,7,2024-01-30,Same Day,"Extended Warranty, Accessory, Accessory",190.94,2024,1,January,2024-01,0,3216.5,7
17544,18,Female,Yes,Headphones,HDP456,2,Completed,PayPal,1805.9,361.18,5,2024-06-27,Expedited,"Extended Warranty, Impulse Item, Impulse Item",155.56,2024,6,June,2024-06,1,1805.9,5
17546,49,Female,Yes,Smartphone,SMP234,3,Cancelled,Credit Card,3419.04,1139.68,3,2024-05-12,Same Day,None,0.0,2024,5,May,2024-05,0,3419.04,3
17546,49,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1378.5,459.5,3,2024-08-16,Standard,Extended Warranty,57.82,2024,8,August,2024-08,0,1378.5,3
17548,74,Female,No,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,2024-05-18,Expedited,None,0.0,2024,5,May,2024-05,1,5394.56,8
17550,18,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,2297.5,459.5,5,2024-07-18,Standard,Accessory,40.19,2024,7,July,2024-07,0,2297.5,5
17550,18,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,2024-07-24,Same Day,"Accessory, Impulse Item",69.62,2024,7,July,2024-07,0,3216.5,7
17550,18,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,4558.72,1139.68,4,2024-08-03,Standard,Accessory,84.43,2024,8,August,2024-08,1,4558.72,4
17551,35,Female,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,2024-01-10,Same Day,Extended Warranty,25.63,2024,1,January,2024-01,1,2022.96,3
17554,23,Male,No,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,2024-02-20,Same Day,"Impulse Item, Accessory",66.33,2024,2,February,2024-02,1,1444.72,4
17554,23,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,2024-08-09,Same Day,None,0.0,2024,8,August,2024-08,1,9117.44,8
17556,61,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,3250.62,361.18,9,2024-05-16,Expedited,"Accessory, Impulse Item",40.57,2024,5,May,2024-05,0,3250.62,9
17556,61,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-08-21,Standard,"Accessory, Extended Warranty, Impulse Item",107.2,2024,8,August,2024-08,1,2528.26,7
17560,35,Male,Yes,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-04-12,Expedited,Impulse Item,92.65,2024,4,April,2024-04,1,3250.62,9
17560,35,Male,No,Tablet,TBL345,3,Completed,PayPal,3145.64,786.41,4,2024-05-01,Same Day,Accessory,25.3,2024,5,May,2024-05,1,3145.64,4
17560,35,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-05-14,Expedited,"Extended Warranty, Extended Warranty",43.17,2024,5,May,2024-05,1,3611.8,10
17561,41,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,4558.72,1139.68,4,2024-09-07,Standard,Extended Warranty,65.19,2024,9,September,2024-09,0,4558.72,4
17562,70,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6743.2,674.32,10,2024-05-28,Same Day,None,0.0,2024,5,May,2024-05,0,6743.2,10
17565,50,Male,No,Smartphone,SMP234,3,Completed,Credit Card,10257.12,1139.68,9,2024-03-18,Standard,None,0.0,2024,3,March,2024-03,1,10257.12,9
17567,74,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,10257.12,1139.68,9,2024-02-15,Same Day,"Accessory, Accessory",113.87,2024,2,February,2024-02,1,10257.12,9
